time (s),zmp_x,zmp_y,area,perimeter,com_x,com_y,com_z,init_x_offset
0.057,1.3775645444861806,1.3582025718363306,229.32999999999998,42.70768096208106,1.532969561255505,1.052833334337139,24.925019577820215,0.0
0.16,1.9533304437789694,1.3446324136228673,229.32999999999998,42.70768096208106,4.255361440469514,1.1800383235399177,24.607558854090335,-0.011593351140618324
0.259,2.6256833366650247,1.4426895530898518,229.32999999999998,42.70768096208106,5.0482917071775875,1.659747283234793,24.425332695104423,-0.008914236910641193
0.36,2.520758500070764,1.3833107214839018,229.32999999999998,42.70768096208106,2.4503182846284055,1.06860597015792,24.84834690614083,-0.005783827509731054
0.46,2.141859384461149,1.5380226515353028,229.32999999999998,42.70768096208106,1.144795877129992,1.9170087963054314,24.90169112751243,-0.006272505037486553
0.557,1.6921939751308357,1.3408808947900435,229.32999999999998,42.70768096208106,0.6876353885874275,0.5778164915958892,24.977636791211527,-0.008036693558096886
0.66,1.598568260732863,1.4026985587419878,229.32999999999998,42.70768096208106,1.732813524522617,1.5299659359756557,24.88772848674537,-0.010129493661224842
0.758,1.5673810957898446,1.2387209053675172,229.32999999999998,42.70768096208106,2.087845717419022,0.6264599582268463,24.908149548666017,-0.010565136559307575
0.858,2.3400822305752484,1.4616145038650434,112.155,33.650265400697826,5.088105594282465,2.067672358565216,24.383000497847483,-0.010710244067013264
0.959,2.6466387340858226,1.3406065104922475,229.32999999999998,42.70768096208106,3.9085323268125047,0.8456656551823548,24.674186198329433,-0.0071138436906039715
1.058,2.546281868617146,1.4355510169038739,229.32999999999998,42.70768096208106,2.418180505172412,1.5941430996857124,24.823863354712586,-0.005686222109943628
1.158,2.0351191699767686,1.4891145069247793,229.32999999999998,42.70768096208106,0.7726811024785735,1.5381769407807526,24.933823885042735,-0.006153638008981943
1.257,1.4722190184964243,1.4575729923396656,229.32999999999998,42.70768096208106,0.14764231722766352,1.2021058610259225,24.964875443863736,-0.008533556014299393
1.357,1.2556484335188336,1.393865002129899,229.32999999999998,42.70768096208106,1.1328094644830426,1.0921658813763397,24.944573882053774,-0.011152992956340313
1.458,1.643624768633308,1.2803562207781443,229.32999999999998,42.70768096208106,3.451920141967348,0.8022487061100629,24.75386313230691,-0.012160497717559338
1.559,2.460547123551085,1.424914974869411,229.32999999999998,42.70768096208106,5.377395281338874,1.82079013304019,24.34588908557529,-0.010355491191148758
1.659,2.4127765044334075,1.5260423296451386,112.155,33.650265400697826,2.5400916870214876,1.6386597401208904,24.809741088516727,-0.006552905775606632
1.758,2.1776174437992646,1.5960164154848253,229.32999999999998,42.70768096208106,1.578488727825108,1.6907173267004332,24.898031539918428,-0.006775356363505125
1.858,1.821808902541516,1.3873179548866719,229.32999999999998,42.70768096208106,1.072620708233218,0.5992753286352562,24.96339918968648,-0.007870231755077839
1.958,1.7530994892044323,1.4664524474279832,229.32999999999998,42.70768096208106,1.904888034777765,1.6160373292537138,24.8696952522448,-0.009526336565613747
2.058,1.657723919473015,1.2918962020175662,229.32999999999998,42.70768096208106,1.9183243572672093,0.6644586315819498,24.91524066424043,-0.009846081025898457
2.158,2.444429881301879,1.451027384271695,229.32999999999998,42.70768096208106,5.259799441553654,1.8349794272182356,24.368280829687432,-0.010289886966347694
2.259,2.754622889625638,1.3594147478345142,229.32999999999998,42.70768096208106,4.011351815385568,0.9578054045019244,24.65394866553165,-0.006627959199249744
2.359,2.6635524766566876,1.4442930412142228,229.32999999999998,42.70768096208106,2.5525722007084317,1.5718280733661123,24.811690980478403,-0.005183214787393808
2.458,2.215887817744582,1.4866679348865104,229.32999999999998,42.70768096208106,1.1178705329682228,1.497875655995391,24.922876515254746,-0.005607439670711756
2.558,1.72946060310466,1.4624653344827014,229.32999999999998,42.70768096208106,0.5610813666660373,1.233639761728687,24.95840230549739,-0.007692068349570036
2.658,1.5298516485520732,1.4544560858245261,229.32999999999998,42.70768096208106,1.4035463547044003,1.3161419210454997,24.91983555542268,-0.00995608139783144
2.758,2.0319639021158924,1.2628095482394723,229.32999999999998,42.70768096208106,4.133253898252753,0.5574952713944293,24.65521850771852,-0.010884856805205345
2.858,2.935323230304137,1.4664003088954238,229.32999999999998,42.70768096208106,6.070146573340573,2.0232016635312795,24.173823869930377,-0.008548242971301079
2.958,2.959502335564765,1.5741851639861872,112.155,33.650265400697826,3.207265626414226,1.725314965141572,24.725901798758077,-0.0043413215316832066
3.058,2.575141567498483,1.60456501549892,229.32999999999998,42.70768096208106,1.453186205935796,1.5706447092777263,24.911105286447913,-0.004228653851896524
3.159,2.027103831095669,1.4736388578144692,229.32999999999998,42.70768096208106,0.5856206321663858,0.8929771775026176,24.973398622724197,-0.00601922906935215
3.258,1.730884588798304,1.4977281702542777,229.32999999999998,42.70768096208106,1.2059976958665908,1.4741547077262518,24.921955631130153,-0.008570864796638489
3.358,1.546889999107119,1.344684910277541,229.32999999999998,42.70768096208106,1.561339282013642,0.7456930318294647,24.938753257596122,-0.00994945503771305
3.458,2.4550830308461453,1.4920778688668834,229.32999999999998,42.70768096208106,5.675746157161896,1.839842381398454,24.276575806758476,-0.010805582627654076
3.557,2.8390771596417004,1.4167900368882718,229.32999999999998,42.70768096208106,4.369687542268504,1.0536412059655007,24.596715431342002,-0.006578350439667702
3.658,2.6523543476937643,1.484565048150394,229.32999999999998,42.70768096208106,2.130125021784675,1.5593437379827462,24.860050804857583,-0.004789763130247593
3.76,2.081028068373195,1.4549285977228603,229.32999999999998,42.70768096208106,0.5610788701284048,1.2512763155913604,24.95848945611301,-0.00565959932282567
3.86,1.4617794873123415,1.373339139039011,229.32999999999998,42.70768096208106,-0.0456733482486544,0.9774270866014645,24.976337805419497,-0.008319862186908722
3.958,1.2670281727902704,1.3893615935019334,229.32999999999998,42.70768096208106,1.2095301348222165,1.3399186882942968,24.929238506580027,-0.011201562359929085
4.058,1.7546493936207597,1.2142536640675303,229.32999999999998,42.70768096208106,3.870692857650945,0.5526436301967244,24.703221404424177,-0.012107561342418194
4.159,2.545628225857037,1.3767766050890806,229.32999999999998,42.70768096208106,5.366124787042041,1.844276599691091,24.347111002427507,-0.00983886793255806
4.258,2.43234730679277,1.4363349207942968,229.32999999999998,42.70768096208106,2.3471134957292232,1.4388126465065811,24.841076351157454,-0.006156682502478361
4.358,2.0926839221285425,1.4951753062520678,229.32999999999998,42.70768096208106,1.1933701173351319,1.5856999591682948,24.927155427561626,-0.006684223655611277
4.458,1.6368093613064851,1.319760925391947,229.32999999999998,42.70768096208106,0.5871411927589723,0.6530107609632974,24.979652384073024,-0.008265606127679348
4.559,1.179603425362874,1.440311845721697,229.32999999999998,42.70768096208106,0.2674943520821208,1.7075858034461477,24.93475071068563,-0.01038720365613699
4.658,1.2283570185892936,1.290920907203836,229.32999999999998,42.70768096208106,1.9575592534865331,0.7670229814809638,24.90575135914185,-0.012514232657849789
4.76,2.160278209395556,1.3936301102948063,229.32999999999998,42.70768096208106,5.580528214208816,1.5865538671496962,24.32565338204614,-0.012287450022995472
4.86,2.7539161099086473,1.3729351954196651,229.32999999999998,42.70768096208106,4.944425328252718,1.2294216899764914,24.478306334251798,-0.007950950413942337
4.959,2.457402738025601,1.4859526034905275,229.32999999999998,42.70768096208106,1.6427606734804703,1.6823965088981534,24.88803319410544,-0.005186507012695074
5.059,1.7753346254401983,1.5419667230135594,229.32999999999998,42.70768096208106,-0.1150726098317572,1.5938977007557282,24.956029158143526,-0.006567548029124737
5.16,1.315653437449575,1.2690956879978037,229.32999999999998,42.70768096208106,0.3671354641291064,0.31007818393388775,24.98914396980206,-0.009742610156536102
5.259,1.3095145531808465,1.4475404453873315,229.32999999999998,42.70768096208106,1.853679397960665,1.9015560863597896,24.853645397553866,-0.011881363578140736
5.36,2.1663413966221654,1.2561170930653835,229.32999999999998,42.70768096208106,5.362914381364967,0.5198271813817584,24.427180856533525,-0.01190992072224617
5.46,2.7550223906205122,1.4486079622709072,229.32999999999998,42.70768096208106,4.8298487673112955,1.9778779340032249,24.443636203311492,-0.007922724820673466
5.556,2.4521249194399757,1.4435327357986838,229.32999999999998,42.70768096208106,1.7432106703489838,1.2545555318355481,24.900081075776697,-0.005181353539228439
5.658,2.003518286542116,1.4991025663907216,229.32999999999998,42.70768096208106,0.7873365375429838,1.569313433969494,24.944581038647623,-0.006592125631868839
5.758,1.299965790272672,1.3923215498813457,229.32999999999998,42.70768096208106,-0.424572187062624,0.9307361503067945,24.973625313192063,-0.008680644445121288
5.859,0.9668977127288958,1.486604262593436,229.32999999999998,42.70768096208106,0.5007759591467557,1.6292113894504245,24.935937914179814,-0.01195434108376503
5.958,1.0787469308402322,1.275738802763767,229.32999999999998,42.70768096208106,2.0862231798123085,0.5643965949011538,24.903671904568338,-0.013503588736057281
6.058,2.098956591323829,1.4383547315230538,112.155,33.650265400697826,5.737970267339149,1.815656809915017,24.263504969760085,-0.012983359396457672
6.159,2.3815047108397187,1.3429740530692162,229.32999999999998,42.70768096208106,3.606315039620514,0.9460830773446107,24.715577751605732,-0.008236407302320004
6.259,2.0922527346415496,1.3603304624790786,229.32999999999998,42.70768096208106,1.4382507742931037,1.2914469447382695,24.92030566418471,-0.006920970976352692
6.358,1.6563676950201511,1.4555302119414735,229.32999999999998,42.70768096208106,0.6385847901199513,1.6434930280794113,24.935171944640558,-0.008267613127827644
6.459,1.2541979371566914,1.2750811620079359,229.32999999999998,42.70768096208106,0.5257922947659017,0.6095011454125614,24.98021266772687,-0.010296197608113289
6.557,1.0377844669524063,1.306089544216054,229.32999999999998,42.70768096208106,0.9427680239898919,1.3197562679479915,24.940731223112206,-0.012167245149612427
6.658,1.8738306700258183,1.2448063805235505,229.32999999999998,42.70768096208106,5.017523169563818,0.9458577806967998,24.47489308577169,-0.013173886574804783
6.758,2.5950919687534273,1.3768735279233042,229.32999999999998,42.70768096208106,5.191073392876798,1.7142996779066295,24.395585667339688,-0.00928423646837473
