time (s),zmp_x,zmp_y,area,perimeter,com_x,com_y,com_z,init_x_offset
0.0,0.5765435138495372,1.3655738057672353,229.32999999999998,42.70768096208106,2.409056258403694,1.1116363701370626,24.890051602640362,0.0
0.087,0.5876450087802194,1.3838571519547145,229.32999999999998,42.70768096208106,2.7541969969462254,1.247105547876982,24.84823659327982,-0.01663358323276043
0.188,0.6024211010713376,1.3998971639554034,229.32999999999998,42.70768096208106,2.8016022458709866,1.2556873768182761,24.8479304623632,-0.016607271507382393
0.288,0.5794958040003211,1.350626887847723,229.32999999999998,42.70768096208106,2.6494541280138764,1.0114912419256268,24.87137735339074,-0.0165722519159317
0.389,0.6314065355165623,1.3933560726988563,229.32999999999998,42.70768096208106,2.932699962339537,1.3331688595098619,24.827301692207726,-0.01662658527493477
0.49,0.6495599481032168,1.3651888744047906,229.32999999999998,42.70768096208106,2.8410300281844956,1.093597221696626,24.849629165029818,-0.016503553837537766
0.586,0.5762550479377095,1.3516933408234317,229.32999999999998,42.70768096208106,2.469950702826007,1.122480547072498,24.881225875053328,-0.01646052859723568
0.688,0.6225214173912841,1.4065559927791955,229.32999999999998,42.70768096208106,2.898016522596316,1.3815221987758441,24.827360878630408,-0.016634266823530197
0.788,0.6015274349245066,1.3651229163110963,229.32999999999998,42.70768096208106,2.6698100752701013,1.0469152644497657,24.86780151586488,-0.01652461290359497
0.889,0.621272003061923,1.3956510533311466,229.32999999999998,42.70768096208106,2.797872095243568,1.2947241295257732,24.838904263358124,-0.016574369743466377
0.989,0.6016104627415073,1.401933490114646,229.32999999999998,42.70768096208106,2.6905284720303593,1.2261139216487562,24.860828240075435,-0.0165275726467371
1.091,0.609668298577394,1.3526775046110284,229.32999999999998,42.70768096208106,2.777724322376616,1.0121582095495343,24.859561625116445,-0.01657417230308056
1.186,0.6683334006414614,1.3956726928860326,229.32999999999998,42.70768096208106,2.9650501921936745,1.3410195634341038,24.818335776093626,-0.016555074602365494
1.289,0.6267623296080713,1.3949560792965738,229.32999999999998,42.70768096208106,2.632149024243404,1.1988298856886284,24.866827721402874,-0.016416035592556
