time (s),zmp_x,zmp_y,area,perimeter,com_x,com_y,com_z,init_x_offset
0.001,2.2381645136563133,3.37584892181103,112.155,33.650265400697826,4.973311895328947,4.348624959457016,24.193566968640187,0.0
0.094,3.008877190019596,1.6959919230489255,229.32999999999998,42.70768096208106,5.210237109450772,-4.481363862242556,24.31672999012714,-0.019100310280919075
0.19,3.191880554157986,0.4925110020101,229.32999999999998,42.70768096208106,2.9889954992533148,-3.3622272061446536,24.610077816708284,-0.01622895710170269
0.293,2.671825891497505,0.7110067959580026,112.155,33.650265400697826,0.2414229394977064,1.2308346689440786,24.98044382397062,-0.015585078857839108
0.393,2.2659650638199453,2.126347896885851,112.155,33.650265400697826,0.5465900707303292,6.998982430910136,24.137144289716396,-0.017177654430270195
0.493,1.776264647702051,3.675840859099888,112.155,33.650265400697826,-0.05482074270917839,7.807766665729367,23.74391137844543,-0.018637640401721
0.59,2.2307879630036926,3.0984155033508247,229.32999999999998,42.70768096208106,3.120637238459961,1.134785429597349,24.832909016078574,-0.020500343292951584
0.694,1.9360266760045528,0.872410830572574,229.32999999999998,42.70768096208106,0.7582873082503722,-6.8962517496158995,24.21849731218228,-0.01912287063896656
0.793,1.8109960907842098,-0.5201197746481042,229.32999999999998,42.70768096208106,1.0232578897719242,-4.567468719248701,24.55963501081138,-0.020014574751257896
0.891,2.2638956189506434,0.3938432121007973,112.155,33.650265400697826,2.9525229723022823,3.066527968538509,24.626921695673666,-0.020406046882271767
0.991,1.896167255443251,2.239789392966977,112.155,33.650265400697826,0.5288355563472837,8.648316908408814,23.70089315117061,-0.01901778019964695
1.092,2.4966087227297677,4.247869208246842,112.155,33.650265400697826,3.8997447452068776,9.620210300657797,22.748562307492758,-0.02014567144215107
1.192,2.3970381457144616,2.9045072282148823,229.32999999999998,42.70768096208106,1.3454708029215514,-1.5474809113299783,24.97400637329397,-0.018310310319066048
1.29,1.3808682804885484,1.1440753369810392,229.32999999999998,42.70768096208106,-2.1009563683526484,-5.11983306937063,24.53125263620899,-0.018614713102579117
1.393,1.242065607119069,-0.4836957194804955,229.32999999999998,42.70768096208106,0.6295937186666575,-5.372234069462997,24.432511652739223,-0.021702470257878304
1.493,1.141877745112041,0.056485900849830406,112.155,33.650265400697826,0.45589740340963764,1.454815041510755,24.98132024782558,-0.022145036607980728
1.592,1.1805725421875781,1.4801995123346732,112.155,33.650265400697826,1.3859457186403052,6.48130811625158,24.297035669269093,-0.0224290881305933
1.693,2.547381753115342,3.4668152147535283,112.155,33.650265400697826,6.305692449855548,9.038617198739761,22.469934426646798,-0.022333316504955292
1.792,3.3900553614789875,2.5396632054841284,229.32999999999998,42.70768096208106,4.875567419178639,-0.2710257756567837,24.58131940364075,-0.018107175827026367
1.891,2.5622241371196512,1.5769437766070955,229.32999999999998,42.70768096208106,-0.517964834587184,-2.0264840478212496,24.988814130780106,-0.014979327097535133
1.991,2.1348996816828163,0.2967225841776172,229.32999999999998,42.70768096208106,0.10746999207397688,-3.7447894169783704,24.760473405056654,-0.017510835081338882
2.091,1.725930943058468,0.9886829185419111,112.155,33.650265400697826,-0.05917111697420985,2.633149661156177,24.892688720138402,-0.019162598997354507
